measurement_id,compound_id,compound_label,descriptor,smiles,smiles_source,smiles_note,source_short,source_journal,source_year,source_doi,source_title,target_raw,target_std,assay_category,assay_subtype,value_raw,unit_raw,value_std,unit_std,censor,table_ref,note,conflict_flag
454,Kobayashi2009_BMCL__29e,29e,H,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,physicochemical,physicochemical,physicochemical,"calculated pKa, cyclopentylamine N1",6.5,pKa,6.5,pKa,,Table 4,,
455,Kobayashi2009_BMCL__29e,29e,H,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,physicochemical,physicochemical,physicochemical,"calculated pKa, pyridine N2",4.5,pKa,4.5,pKa,,Table 4,,
456,Kobayashi2009_BMCL__30,30,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,ORL1,NOP,binding_affinity,IC50 (radioligand binding),1.1,nM,1.1,nM,,Table 4,,
457,Kobayashi2009_BMCL__30,30,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,ORL1,NOP,functional_potency,GTPgammaS antagonism IC50,1.2,nM,1.2,nM,,Table 4,,
458,Kobayashi2009_BMCL__30,30,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,hERG,hERG,adme,hERG binding IC50,"23,000",nM,23000.0,nM,,Table 4,,
459,Kobayashi2009_BMCL__30,30,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,physicochemical,physicochemical,physicochemical,logD7.4 (shake-flask),2.1,logD,2.1,logD,,Table 4,,
460,Kobayashi2009_BMCL__30,30,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,human P-gp,human P-gp,adme,transport ratio B-to-A / A-to-B (efflux),2.3,ratio,2.3,ratio,,Table 4,,
461,Kobayashi2009_BMCL__30,30,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,physicochemical,physicochemical,physicochemical,"calculated pKa, cyclopentylamine N1",8.2,pKa,8.2,pKa,,Table 4,,
462,Kobayashi2009_BMCL__30,30,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,physicochemical,physicochemical,physicochemical,"calculated pKa, pyridine N2",2.1,pKa,2.1,pKa,,Table 4,,
463,Kobayashi2009_BMCL__31,31,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,ORL1,NOP,binding_affinity,IC50 (radioligand binding),0.52,nM,0.52,nM,,Table 4,,
464,Kobayashi2009_BMCL__31,31,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,ORL1,NOP,functional_potency,GTPgammaS antagonism IC50,0.31,nM,0.31,nM,,Table 4,,
465,Kobayashi2009_BMCL__31,31,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,hERG,hERG,adme,hERG binding IC50,"41,000",nM,41000.0,nM,,Table 4,,
466,Kobayashi2009_BMCL__31,31,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,physicochemical,physicochemical,physicochemical,logD7.4 (shake-flask),1.8,logD,1.8,logD,,Table 4,,
467,Kobayashi2009_BMCL__31,31,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,human P-gp,human P-gp,adme,transport ratio B-to-A / A-to-B (efflux),1.7,ratio,1.7,ratio,,Table 4,,
468,Kobayashi2009_BMCL__31,31,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,physicochemical,physicochemical,physicochemical,"calculated pKa, cyclopentylamine N1",7.4,pKa,7.4,pKa,,Table 4,,
469,Kobayashi2009_BMCL__31,31,F,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,physicochemical,physicochemical,physicochemical,"calculated pKa, pyridine N2",2.1,pKa,2.1,pKa,,Table 4,,
470,Kobayashi2009_BMCL__31,31,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,ORL1,NOP,binding_affinity,IC50/Ki (radioligand binding),0.52,nM,0.52,nM,,Table 5,,
471,Kobayashi2009_BMCL__31,31,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,MOR,MOR,binding_affinity,IC50/Ki (radioligand binding),5600,nM,5600.0,nM,,Table 5,,
472,Kobayashi2009_BMCL__31,31,,,,"В статье структура дана только как 2D-картинка / запись в таблице R-групп — однозначного названия для поиска нет (см. README, 'Известные ограничения').",Kobayashi2009_BMCL,Bioorganic&MedicinalChemistryLetters,2009,10.1016/j.bmcl.2009.04.116,Discovery of novel arylpyrazole series as potent and selective opioid receptor-like 1 (ORL1) antagonists,KOR,KOR,binding_affinity,IC50/Ki (radioligand binding),530,nM,530.0,nM,,Table 5,,
